group,year,date,venue,organizer,title,author,discussant,session,start,end,link
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,"Debt, Information, and Illiquidity","Efraim Benmelech, Northwestern University and NBER; Nittai Bergman, Tel Aviv University","Pierre Collin-Dufresne, Ecole Polytechnique Federale de Lausanne",,"July 13, 8:00 am","July 13, 8:30 am",
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,"Debt, Information, and Illiquidity","Efraim Benmelech, Northwestern University and NBER; Nittai Bergman, Tel Aviv University","Pierre Collin-Dufresne, Ecole Polytechnique Federale de Lausanne",,"July 13, 8:30 am","July 13, 9:30 am",
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Finance in a TIME of Disruptive Growth,"Nicolae B. Gârleanu, University of California at Berkeley and NBER; Stavros Panageas, University of California at Los Angeles and NBER","Francisco J. Buera, Washington University in St. Louis and NBER",,"July 13, 9:30 am","July 13, 10:30 am",https://conference.nber.org/conf_papers/f99412/f99412.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Is Inflation Default? The Role of Information in Debt Crises,"Marco Bassetto, Federal Reserve Bank of Minneapolis; Carlo Galli, University College London","Christopher A. Sims, Princeton University and NBER",,"July 13, 11:00 am","July 13, 12:00 noon",https://conference.nber.org/conf_papers/f94897/f94897.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Yield Curve Premia,"Jordan Brooks, AQR Capital Management; Tobias J. Moskowitz, Yale University and NBER","Monika Piazzesi, Stanford University and NBER",,"July 13, 1:00 pm","July 13, 2:00 pm",https://conference.nber.org/conf_papers/f96333/f96333.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Cyclical Dispersion in Expected Defaults,"Joao Gomes, University of Pennsylvania; Marco Grotteria, University of Pennsylvania; Jessica Wachter, University of Pennsylvania and NBER","François Gourio, Federal Reserve Bank of Chicago",,"July 13, 2:00 pm","July 13, 3:00 pm",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2949447
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,A Macroeconomic Model with Financially Constrained Producers and Intermediaries,"Vadim Elenev, Johns Hopkins University; Tim Landvoigt, University of Pennsylvania and NBER; Stijn Van Nieuwerburgh, Columbia University and NBER","Motohiro Yogo, Princeton University and NBER",,"July 13, 3:15 pm","July 13, 4:15 pm",https://conference.nber.org/conf_papers/f94469/f94469.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Asset Prices and Wealth Inequality,"Matthieu Gomez, Princeton University","Alexis A. Toda, University of California San Diego",,"July 14, 8:30 am","July 14, 9:30 am",http://www.matthieugomez.com/files/wealthinequality.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Chasing Private Information,"Marcin Kacperczyk, Imperial College London; Emiliano Pagnotta, Imperial College London","Norman Schurhoff, University of Lausanne",,"July 14, 9:30 am","July 14, 10:30 am",https://conference.nber.org/conf_papers/f97572/f97572.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Levered Ideas: Risk Premia along the Credit Cycle,"Wenxi Liao, Duke University; Lukas Schmid, Duke University","Dimitris Papanikolaou, Northwestern University and NBER",,"July 14, 11:00 am","July 14, 12:00 noon",https://conference.nber.org/conf_papers/f95902/f95902.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Negative Swap Spreads and Limited Arbitrage,"Urban Jermann, University of Pennsylvania and NBER","Francis Longstaff, University of California at Los Angeles and NBER",,"July 14, 1:00 pm","July 14, 2:00 pm",https://conference.nber.org/conf_papers/f97120/f97120.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,The Relevance of Broker Networks for Information Diffusion in the Stock Market,"Marco Di Maggio, Harvard University and NBER; Francesco Franzoni, Swiss Finance Institute; Amir Kermani, University of California at Berkeley and NBER; Carlo Sommavilla, Swiss Finance Institute & USI","Bernard Herskovic, University of California at Los Angeles",,"July 14, 2:00 pm","July 14, 3:00 pm",https://conference.nber.org/conf_papers/f96672/f96672.pdf
AP,2017,"July 13 - July 14, 2017",Royal Sonesta Hotel,Andrea L. Eisfeldt; Stavros Panageas,Diagnostic Expectations and Stock Returns,"Pedro Bordalo, University of Oxford; Nicola Gennaioli, Bocconi University; Rafael La Porta, Brown University and NBER; Andrei Shleifer, Harvard University and NBER","Pietro Veronesi, University of Chicago and NBER",,"July 13, 3:15 pm","July 14, 4:15 pm",https://conference.nber.org/conf_papers/f97366/f97366.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Talent in Distressed Firms: Investigating the Labor Costs of Financial Distress,"Ramin Baghai, Stockholm School of Economics; Rui C. Silva, London Business School; Viktor Thell, Stockholm School of Economics; Vikrant Vig, London Business School","David A. Matsa, Northwestern University and NBER",,"July 10, 10:20 am","July 10, 11:10 am",https://conference.nber.org/conf_papers/f94781/f94781.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Insurance between Firms: The Role of Internal Labor Markets,"Giacinta Cestone, Cass Business School; Chiara Fumagalli, Università Bocconi; Francis Kramarz, CREST-INSEE; Giiovanni Pica, University of Milan","Emily Breza, Harvard University and NBER",,"July 10, 11:10 am","July 10, 12:00 n",https://conference.nber.org/conf_papers/f95364/f95364.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Social Networks and Housing Markets,"Michael Bailey, Facebook; Ruiqing Cao, Harvard University; Theresa Kuchler, New York University; Johannes Stroebel, New York University and NBER","Christopher Palmer, Massachusetts Institute of Technology and NBER",,"July 10, 1:00 pm","July 10, 1:50 pm",https://conference.nber.org/conf_papers/f93415/f93415.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,"How Credit Constraints Impact Job Finding Rates, Sorting & Aggregate Output","Kyle F. Herkenhoff, University of Minnesota; Gordon M. Phillips, Dartmouth College and NBER; Ethan Cohen-Cole, Econ One Research","Will S. Dobbie, Harvard Kennedy School and NBER",,"July 10, 1:50 pm","July 10, 2:40 pm",https://conference.nber.org/conf_papers/f100786/f100786.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Why Does Capital no Longer Flow More to the Industries with the Best Growth Opportunities?,"Dong Lee, Korea University; Han Shin, Yonsei University; René M. Stulz, Ohio State University and NBER","Thomas Philippon, New York University and NBER",,"July 10, 3:10 pm","July 10, 4:00 pm",https://conference.nber.org/conf_papers/f92062/f92062.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Should a Company Pursue Shareholder Value?,"Oliver D. Hart, Harvard University and NBER; Luigi Zingales, University of Chicago and NBER","Henry Hansmann, Yale University",,"July 10, 4:00 pm","July 10, 4:50 pm",https://conference.nber.org/conf_papers/f94160/f94160.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Aggregate Effect of Collateral Constraints,"Sylvain Catherine, The Wharton School; Thomas Chaney, Sciences Po; Zongbo Huang, Princeton University; David Sraer, University of California at Berkeley and NBER; David Thesmar, Massachusetts Institute of Technology","Toni Whited, University of Michigan and NBER",,"July 11, 9:00 am","July 11, 9:50 am",https://conference.nber.org/conf_papers/f93313/f93313.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Kinky Tax Policy and Abnormal Investment Behavior,"Qiping Xu, University of Illinois Urbana Champaign; Eric Zwick, University of Chicago and NBER","Joshua Rauh, Stanford University",,"July 11, 9:50 am","July 11, 10:40 am",http://www.ericzwick.com/kinky/kinky.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,How Do Credit Supply Shocks Affect the Real Economy? Evidence from the United States in the 1980s,"Atif R. Mian, Princeton University and NBER; Amir Sufi, University of Chicago and NBER; Emil Verner, Massachusetts Institute of Technology","Philip Strahan, Boston College and NBER",,"July 11, 11:10 am","July 11, 12:00 n",https://conference.nber.org/conf_papers/f95846/f95846.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,The Cross Section of Bank Value,"Mark L. Egan, Harvard University and NBER; Stefan Lewellen, Pennsylvania State University; Adi Sunderam, Harvard University and NBER","David Sraer, University of California at Berkeley and NBER",,"July 11, 1:00 pm","July 11, 1:50 pm",https://conference.nber.org/conf_papers/f97751/f97751.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Banking on Deposits: Maturity Transformation without Interest Rate Risk,"Itamar Drechsler, University of Pennsylvania and NBER; Alexi Savov, New York University and NBER; Philipp Schnabl, New York University and NBER","Arvind Krishnamurthy, Stanford University and NBER",,"July 11, 1:50 pm","July 11, 2:40 pm",https://conference.nber.org/conf_papers/f99357/f99357.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,Monetary Stimulus and Bank Lending,"Indraneel Chakraborty, University of Miami; Itay Goldstein, University of Pennsylvania; Andrew MacKinlay, Virginia Tech","Andreas Fuster, Swiss National Bank",,"July 11, 3:10 pm","July 11, 4:00 pm",https://conference.nber.org/conf_papers/f95842/f95842.pdf
CF,2017,"July 10 - July 11, 2017",Royal Sonesta Hotel,Antoinette Schoar; Xavier Giroud; Holger Mueller,The Decline of Big-Bank Lending to Small Business: Dynamic Impacts on Local Credit and Labor Markets,"Brian S. Chen, Harvard University; Samuel Hanson, Harvard University and NBER; Jeremy C. Stein, Harvard University and NBER","Raghuram Rajan, University of Chicago and NBER",,"July 11, 4:00 pm","July 11, 4:50 pm",https://conference.nber.org/conf_papers/f94781/f94781.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,On the Determinants of Young Adult Outcomes: An Examination of Random Shocks to Children in Military Families,"Bruce Sacerdote, Dartmouth College and NBER; Laura Kawano, University of Michigan; Bill Skimmyhorn, College of William & Mary; Michael Stevens, Department of Treasury",,,"July 27, 8:30 am","July 27, 9:20 am",https://conference.nber.org/conf_papers/f95269/f95269.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Sibling Spillovers,"Sandra Black, Columbia University and NBER; Sanni N. Breining, Aarhus University; David N. Figlio, Northwestern University and NBER; Jonathan Guryan, Northwestern University and NBER; Krzysztof Karbownik, Emory University and NBER; Helena Skyt Nielsen, Aarhus University; Jeffrey Roth, University of Florida; Marianne Simonsen, Aarhus University",,,"July 27, 9:20 am","July 27, 10:10 am",https://conference.nber.org/conf_papers/f90734/f90734.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,The Impacts of Paid Family Leave Benefits: Regression Kink Evidence from California Administrative Data,"Sarah Bana, Massachusetts Institute of Technology; Kelly Bedard, University of California at Santa Barbara; Maya Rossin-Slater, Stanford University and NBER",,,"July 27, 10:30 am","July 27, 11:20 am",https://conference.nber.org/conf_papers/f95966/f95966.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Long-term Effects of Head Start: New Evidence from the PSID,"Douglas L. Miller, Cornell University and NBER; Na'ama Shenhav, Dartmouth College; Michel Grosz, Federal Trade Commission",,,"July 27, 11:20 am","July 27, 12:10 pm",https://conference.nber.org/conf_papers/f97574/f97574.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,The Health Effects of Cesarean Section: Evidence from the First Year of Life,"David Card, University of California at Berkeley and NBER; Alessandra Fenizia, University of California at Berkeley; David W. Silver, Princeton University",,,"July 27, 1:15 pm","July 27, 2:05 pm",
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Network Partitioning and Social Exclusion under Different Selection Regimes: Evidence from Adolescent Empowerment in India,"Clara Delavallade, The World Bank; Alan Griffith, University of Washington; Rebecca Thornton, University of Illinois at Urbana-Champaign",,,"July 27, 2:05 pm","July 27, 2:55 pm",
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Effects of Increased Income on Children's Academic Achievement: Evidence from an Emerging Natural Experiment,"Elizabeth Ananat, Columbia University and NBER; Molly A. Martin, Pennsylvania State University",,,"July 27, 3:10 pm","July 27, 4:00 pm",https://conference.nber.org/conf_papers/f97574/f97574.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,"Age of Marriage, Weather Shocks, and the Direction of Marriage Payments","Lucia Corno, Cattolica University; Nicole Hildebrandt, Boston Consulting Group; Alessandra Voena, University of Chicago and NBER",,,"July 27, 4:00 pm","July 27, 4:50 pm",https://conference.nber.org/conf_papers/f95700/f95700.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Long Run Effects of Food Assistance and Early Human Capital Programs,"Marianne Bitler, University of California at Davis and NBER; Theodore F. Figinski, U.S. Department of the Treasury",,,"July 28, 8:30 am","July 28, 9:20 am",https://conference.nber.org/conf_papers/f98001/f98001.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,"Going Beneath the Surface: Petroleum Pollution, Regulation, and Health","Michelle M. Marcus, Vanderbilt University",,,"July 28, 9:20 am","July 26, 10:10 am",https://conference.nber.org/conf_papers/f91234/f91234.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Negotiating a Better Future: How Interpersonal Skills Facilitate Inter-Generational Investment,"Nava Ashraf, London School of Economics; Natalie Bau, University of California at Los Angeles; Corinne S. Low, University of Pennsylvania; Kathleen McGinn, Harvard University",,,"July 28, 10:30 am","July 28, 11:20 am",https://conference.nber.org/conf_papers/f95889/f95889.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,"The First 2, 000 Days and Child Skills: Evidence from a Randomized Experiment of Home Visiting","Orla Doyle, University College Dublin",,,"July 28, 11:20 am","July 28, 12:10 pm",https://conference.nber.org/conf_papers/f100138/f100138.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,A Dreadful Childhood: The Long Shadow of American Slavery,"Richard H. Steckel, Ohio State University and NBER",,,"July 28, 1:10 pm","July 28, 2:00 pm",https://conference.nber.org/conf_papers/f96807/f96807.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Making a Narco: Childhood Exposure to Illegal Labor Markets and Criminal Life Paths,"Maria Micaela Sviatschi, Princeton University",,,"July 28, 2:00 pm","July 28, 2:50 PM",https://conference.nber.org/conf_papers/f96807/f96807.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Bombing Good Bacteria: The Effect of Antibiotic Use on Child BMI,"Fernanda Marquez-Padilla, CIDE",,,"July 28, 3:00 pm","July 28, 3:50 pm",https://conference.nber.org/conf_papers/f100231/f100231.pdf
CH,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Janet Currie; Anna Aizer,Rosie's Kids: Pre-School Exposure during WWII and Later-Life Outcomes,"Joseph P. Ferrie, Northwestern University and NBER; Quentin O. Brummet, NORC at the University of Chicago; Claudia Goldin, Harvard University and NBER; Claudia Olivetti, Dartmouth College and NBER; Elizabeth Mokyr Horner, American Institutes for Research; Karen Rolf, University of Nebraska, Omaha",,,"July 28, 3:50 pm","July 28, 4:40 PM",https://www.dropbox.com/s/p1pxpo8d88iwim2/Ferrie_Brummet_Goldin_Olivetti_Horner_Rolf.pdf?dl=0
CRI,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Justin McCrary; Jens Ludwig; Philip J. Cook,"The Moral Hazard of Lifesaving Innovations: Naloxone Access, Opioid Abuse, and Crime","Jennifer Doleac, Texas A&M University; Anita Mukherjee, University of Wisconsin-Madison",,,"July 27, 8:30 am","July 27, 9:30 am",
CRI,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Justin McCrary; Jens Ludwig; Philip J. Cook,Supply-Side Drug Policy in the Presence of Substitutes: Evidence from the Introduction of Abuse-Deterrent Opioids,"Abby Alpert, University of Pennsylvania and NBER; David Powell, RAND Corporation; Rosalie Liccardo Pacula, University of Southern California and NBER",,,"July 27, 9:30 am","July 27, 10:30 am",https://conference.nber.org/conf_papers/f93886/f93886.pdf
CRI,2017,"July 27 - July 28, 2017",Royal Sonesta Hotel,Justin McCrary; Jens Ludwig; Philip J. Cook,Using Certainty and Celerity to Deter Crime,"Beau Kilmer, Rand Corporation; Greg Midgette, Rand Corporation",,,"July 27, 11:00 am","July 27, 12:00 noon",https://conference.nber.org/conf_papers/f100540/f100540.pdf
